Date,BLK
5/20/2025,997.71
5/19/2025,993.66
5/16/2025,989.71
5/15/2025,983.08
5/14/2025,967.06
5/13/2025,959.18
5/12/2025,958.03
5/9/2025,923.44
5/8/2025,928.64
5/7/2025,920.36
5/6/2025,914.97
5/5/2025,920.53
5/2/2025,929.2
5/1/2025,916.14
4/30/2025,914.26
4/29/2025,920.52
4/28/2025,913.74
4/25/2025,907.69
4/24/2025,916.26
4/23/2025,892.54
4/22/2025,887.22
4/21/2025,854
4/17/2025,875.78
4/16/2025,865.78
4/15/2025,888.44
4/14/2025,889.95
4/11/2025,878.78
4/10/2025,858.78
4/9/2025,897.08
4/8/2025,815.72
4/7/2025,817.5
4/4/2025,822.62
4/3/2025,887.65
4/2/2025,961.84
4/1/2025,944.08
3/31/2025,946.48
3/28/2025,946.7
3/27/2025,967.94
3/26/2025,968.24
3/25/2025,973.48
3/24/2025,963.5
3/21/2025,951.73
3/20/2025,954.17
3/19/2025,957.23
3/18/2025,958.62
3/17/2025,958
3/14/2025,928.7
3/13/2025,900.46
3/12/2025,910.06
3/11/2025,910.37
3/10/2025,915.26
3/7/2025,946.92
3/6/2025,959.64
3/5/2025,968.14
3/4/2025,951.79
3/3/2025,966.47
2/28/2025,977.78
2/27/2025,944.89
2/26/2025,953.77
2/25/2025,958.01
2/24/2025,952.8
2/21/2025,974.22
2/20/2025,989.38
2/19/2025,986.34
2/18/2025,977.86
2/14/2025,973.92
2/13/2025,980.3
2/12/2025,973.71
2/11/2025,988.2
2/10/2025,985.55
2/7/2025,992.04
2/6/2025,1006.62
2/5/2025,1014.5
2/4/2025,1015.66
2/3/2025,1013.75
1/31/2025,1075.5
1/30/2025,1071.52
1/29/2025,1052.61
1/28/2025,1051.2
1/27/2025,1029.94
1/24/2025,1020.45
1/23/2025,1017.73
1/22/2025,1006.34
1/21/2025,1012.09
1/17/2025,1004.96
1/16/2025,995.72
1/15/2025,1013.18
1/14/2025,963.17
1/13/2025,955.01
1/10/2025,955.64
1/8/2025,986.1
1/7/2025,980.76
1/6/2025,1012.74
1/3/2025,1020.83
1/2/2025,1017.4
12/31/2024,1025.11
12/30/2024,1027.43
12/27/2024,1044.18
12/26/2024,1054.28
12/24/2024,1054.83
12/23/2024,1039.7
12/20/2024,1028.69
12/19/2024,1016.33
12/18/2024,1020.3
12/17/2024,1049.22
12/16/2024,1064.65
12/13/2024,1056.54
12/12/2024,1058.82
12/11/2024,1065.26
12/10/2024,1057.07
12/9/2024,1046.38
12/6/2024,1042.87
12/5/2024,1044.78
12/4/2024,1035
12/3/2024,1039
12/2/2024,1020.11
11/29/2024,1022.8
11/27/2024,1019.45
11/26/2024,1026.48
11/25/2024,1031.49
11/22/2024,1036.46
11/21/2024,1028
11/20/2024,1024.67
11/19/2024,1028.11
11/18/2024,1049.97
11/15/2024,1047.37
11/14/2024,1047.08
11/13/2024,1030.98
11/12/2024,1036.35
11/11/2024,1053.84
11/8/2024,1039.28
11/7/2024,1036.06
11/6/2024,1029.82
11/5/2024,1014.35
11/4/2024,991.5
11/1/2024,985.08
10/31/2024,981.03
10/30/2024,979.87
10/29/2024,983.17
10/28/2024,986.22
10/25/2024,974.07
10/24/2024,984
10/23/2024,988.16
10/22/2024,1000.81
10/21/2024,1000.53
10/18/2024,1007.02
10/17/2024,1002.5
10/16/2024,1015.75
10/15/2024,1007
10/14/2024,991.72
10/11/2024,990.26
10/10/2024,955.59
10/9/2024,955.92
10/8/2024,949.07
10/7/2024,940.67
10/4/2024,949.19
10/3/2024,951.49
10/2/2024,957.25
10/1/2024,934.02
9/30/2024,949.51
9/27/2024,945.21
9/26/2024,945.02
9/25/2024,936.8
9/24/2024,941.23
9/23/2024,937.61
9/20/2024,928.79
9/19/2024,934.87
9/18/2024,922.71
9/17/2024,904.52
9/16/2024,895.18
9/13/2024,885.73
9/12/2024,885.12
9/11/2024,877.12
9/10/2024,883.83
9/9/2024,877.94
9/6/2024,866.92
9/5/2024,876.64
9/4/2024,886.49
9/3/2024,886.43
8/30/2024,901.81
8/29/2024,894.87
8/28/2024,888.66
8/27/2024,886.13
8/26/2024,883.14
8/23/2024,882.84
8/22/2024,865.24
8/21/2024,863.09
8/20/2024,860.97
8/19/2024,870.21
8/16/2024,872.49
8/15/2024,872.06
8/14/2024,857.52
8/13/2024,854.59
8/12/2024,838.27
8/9/2024,856.21
8/8/2024,854.83
8/7/2024,839.84
8/6/2024,840.96
8/5/2024,830.76
8/2/2024,846.02
8/1/2024,865.35
7/31/2024,876.5
7/30/2024,872.59
7/29/2024,862.15
7/26/2024,856.2
7/25/2024,836.54
7/24/2024,827.65
7/23/2024,844.69
7/22/2024,843.24
7/19/2024,830.7
7/18/2024,829
7/17/2024,841.09
7/16/2024,843.94
7/15/2024,822.96
7/12/2024,827.97
7/11/2024,824.87
7/10/2024,812
7/9/2024,802.28
7/8/2024,790.19
7/5/2024,790.6
7/3/2024,789.12
7/2/2024,789.13
7/1/2024,782.27
6/28/2024,787.32
6/27/2024,781.13
6/26/2024,787.45
6/25/2024,794.39
6/24/2024,798.95
6/21/2024,787.6
6/20/2024,782.83
6/18/2024,783.65
6/17/2024,781.08
6/14/2024,769.33
6/13/2024,769.71
6/12/2024,770.11
6/11/2024,757.63
6/10/2024,766.17
6/7/2024,768.69
6/6/2024,778.53
6/5/2024,788.88
6/4/2024,785.29
6/3/2024,777.37
5/31/2024,772.03
5/30/2024,761.86
5/29/2024,756.58
5/28/2024,771.41
5/24/2024,781.9
5/23/2024,784.55
5/22/2024,799.61
5/21/2024,804.93
5/20/2024,805.19
5/17/2024,812.22
5/16/2024,807.71
5/15/2024,815.7
5/14/2024,802.96
5/13/2024,790.33
5/10/2024,796.67
5/9/2024,789.13
5/8/2024,778.33
5/7/2024,780.92
5/6/2024,774.64
5/3/2024,763.91
5/2/2024,757
5/1/2024,751.58
4/30/2024,754.64
4/29/2024,761.28
4/26/2024,762.88
4/25/2024,757.65
4/24/2024,762.8
4/23/2024,766.62
4/22/2024,760.11
4/19/2024,749.98
4/18/2024,747.3
4/17/2024,753.79
4/16/2024,749.67
4/15/2024,762.99
4/12/2024,763.4
4/11/2024,785.96
4/10/2024,783.65
4/9/2024,803.9
4/8/2024,803.32
4/5/2024,797.56
4/4/2024,792.09
4/3/2024,814.8
4/2/2024,816.59
4/1/2024,826.77
3/28/2024,833.7
3/27/2024,835.12
3/26/2024,820.2
3/25/2024,816.21
3/22/2024,824.83
3/21/2024,842.06
3/20/2024,817.89
3/19/2024,802.3
3/18/2024,800.25
3/15/2024,802.52
3/14/2024,808.8
3/13/2024,825.99
3/12/2024,829.59
3/11/2024,825.16
3/8/2024,836.12
3/7/2024,831.7
3/6/2024,830.4
3/5/2024,826.94
3/4/2024,834.47
3/1/2024,814.83
2/29/2024,811.34
2/28/2024,809.66
2/27/2024,800.54
2/26/2024,806.03
2/23/2024,813.59
2/22/2024,813.44
2/21/2024,805.45
2/20/2024,798.11
2/16/2024,794
2/15/2024,798.05
2/14/2024,785.4
2/13/2024,778.07
2/12/2024,801.76
2/9/2024,797.21
2/8/2024,793.2
2/7/2024,794.7
2/6/2024,787.98
2/5/2024,783.17
2/2/2024,788
2/1/2024,784.93
1/31/2024,774.31
1/30/2024,781.73
1/29/2024,788.7
1/26/2024,787.3
1/25/2024,790.46
1/24/2024,785.75
1/23/2024,792.56
1/22/2024,794.02
1/19/2024,805.44
1/18/2024,795.26
1/17/2024,787.43
1/16/2024,791.38
1/12/2024,799.6
1/11/2024,792.61
1/10/2024,792.36
1/9/2024,794.52
1/8/2024,797.19
1/5/2024,782.83
1/4/2024,785.95
1/3/2024,784.15
1/2/2024,800.3
12/29/2023,811.8
12/28/2023,814.41
12/27/2023,813.25
12/26/2023,806.61
12/22/2023,802.42
12/21/2023,799.1
12/20/2023,789.23
12/19/2023,801.38
12/18/2023,796.44
12/15/2023,819
12/14/2023,807.13
12/13/2023,773.43
12/12/2023,759.29
12/11/2023,752.41
12/8/2023,744.73
12/7/2023,745.44
12/6/2023,743.07
12/5/2023,754.3
12/4/2023,756.43
12/1/2023,756.35
11/30/2023,751.23
11/29/2023,747.3
11/28/2023,736.76
11/27/2023,730.68
11/24/2023,730.1
11/22/2023,727.14
11/21/2023,724.64
11/20/2023,720.92
11/17/2023,716.86
11/16/2023,714.9
11/15/2023,708.84
11/14/2023,697.35
11/13/2023,661.45
11/10/2023,665
11/9/2023,651.82
11/8/2023,654.95
11/7/2023,648.59
11/6/2023,653.22
11/3/2023,657.97
11/2/2023,644.49
11/1/2023,616.21
10/31/2023,612.28
10/30/2023,607.12
10/27/2023,598.08
10/26/2023,607.07
10/25/2023,608.68
10/24/2023,612.39
10/23/2023,614.73
10/20/2023,614.83
10/19/2023,622.51
10/18/2023,616.69
10/17/2023,636.1
10/16/2023,635.45
10/13/2023,627.66
10/12/2023,636.17
10/11/2023,642.67
10/10/2023,641.95
10/9/2023,643.62
10/6/2023,648.26
10/5/2023,640.3
10/4/2023,636.53
10/3/2023,625.47
10/2/2023,643.04
9/29/2023,646.49
9/28/2023,645.24
9/27/2023,643.39
9/26/2023,646.72
9/25/2023,657.55
9/22/2023,660.1
9/21/2023,668.83
9/20/2023,683.48
9/19/2023,688.96
9/18/2023,694.89
9/15/2023,697.41
9/14/2023,706.81
9/13/2023,697.23
9/12/2023,697.34
9/11/2023,695.93
9/8/2023,690.62
9/7/2023,691.06
9/6/2023,694.18
9/5/2023,695.93
9/1/2023,706.19
8/31/2023,700.54
8/30/2023,695.81
8/29/2023,691.03
8/28/2023,679
8/25/2023,675.96
8/24/2023,673.16
8/23/2023,678.77
8/22/2023,665.84
8/21/2023,671.59
8/18/2023,670.25
8/17/2023,674
8/16/2023,672.24
8/15/2023,672.82
8/14/2023,692.93
8/11/2023,695.61
8/10/2023,697.01
8/9/2023,692.09
8/8/2023,696.98
8/7/2023,712.55
8/4/2023,710.28
8/3/2023,710.17
8/2/2023,717.44
8/1/2023,732.26
7/31/2023,738.85
7/28/2023,738.34
7/27/2023,729.07
7/26/2023,743.16
7/25/2023,746.02
7/24/2023,756.58
7/21/2023,751.21
7/20/2023,750.88
7/19/2023,747.3
7/18/2023,738.93
7/17/2023,727.87
7/14/2023,728.03
7/13/2023,739.8
7/12/2023,726
7/11/2023,710.2
7/10/2023,696.17
7/7/2023,684.1
7/6/2023,680.63
7/5/2023,692.83
7/3/2023,693.58
6/30/2023,691.14
6/29/2023,688.21
6/28/2023,685.22
6/27/2023,684.64
6/26/2023,680.17
6/23/2023,680.45
6/22/2023,679.38
6/21/2023,689.04
6/20/2023,690.95
6/16/2023,702.78
6/15/2023,711.19
6/14/2023,692.45
6/13/2023,689.09
6/12/2023,682.38
6/9/2023,684.4
6/8/2023,680.58
6/7/2023,678.23
6/6/2023,684.92
6/5/2023,676.49
6/2/2023,681.86
6/1/2023,668.84
5/31/2023,657.55
5/30/2023,673.58
5/26/2023,672.3
5/25/2023,660.52
5/24/2023,655
5/23/2023,661.53
5/22/2023,671.39
5/19/2023,666.7
5/18/2023,669.33
5/17/2023,650.64
5/16/2023,633.83
5/15/2023,644.75
5/12/2023,645.1
5/11/2023,642.02
5/10/2023,629.18
5/9/2023,635.57
5/8/2023,643.14
5/5/2023,644.48
5/4/2023,631.66
5/3/2023,642.41
5/2/2023,651.46
5/1/2023,662.97
4/28/2023,671.2
4/27/2023,662.68
4/26/2023,650.67
4/25/2023,659.71
4/24/2023,674.19
4/21/2023,680.94
4/20/2023,696.38
4/19/2023,695.24
4/18/2023,694.03
4/17/2023,698.36
4/14/2023,691.33
4/13/2023,670.73
4/12/2023,665.97
4/11/2023,669.68
4/10/2023,659.82
4/6/2023,656.4
4/5/2023,656.04
4/4/2023,659.11
4/3/2023,666.41
3/31/2023,669.12
3/30/2023,661.04
3/29/2023,657.22
3/28/2023,646.24
3/27/2023,648.32
3/24/2023,644.88
3/23/2023,651.78
3/22/2023,648.32
3/21/2023,662.15
3/20/2023,643.56
3/17/2023,636.71
3/16/2023,636.98
3/15/2023,631.74
3/14/2023,637.83
3/13/2023,625.77
3/10/2023,635.03
3/9/2023,651.28
3/8/2023,674.36
3/7/2023,674.66
3/6/2023,688.39
3/3/2023,695.24
3/2/2023,685.91
3/1/2023,680.56
2/28/2023,689.43
2/27/2023,683.06
2/24/2023,683.43
2/23/2023,691.84
2/22/2023,687.41
2/21/2023,695.75
2/17/2023,716.16
2/16/2023,713
2/15/2023,724.19
2/14/2023,729.15
2/13/2023,736.91
2/10/2023,723.51
2/9/2023,715.97
2/8/2023,729.86
2/7/2023,740.82
2/6/2023,742.38
2/3/2023,757.16
2/2/2023,770.73
2/1/2023,762.63
1/31/2023,759.21
1/30/2023,747.86
1/27/2023,759.18
1/26/2023,758.9
1/25/2023,751.25
1/24/2023,752.07
1/23/2023,748.02
1/20/2023,741.71
1/19/2023,729.87
1/18/2023,747.36
1/17/2023,749.73
1/13/2023,753.99
1/12/2023,753.96
1/11/2023,755.92
1/10/2023,757.28
1/9/2023,752.99
1/6/2023,738
1/5/2023,701.24
1/4/2023,721.9
1/3/2023,712.04
12/30/2022,708.63
12/29/2022,716.15
12/28/2022,700.33
12/27/2022,703.26
12/23/2022,703.94
12/22/2022,703.33
12/21/2022,712.94
12/20/2022,691.56
12/19/2022,692.47
12/16/2022,700.22
12/15/2022,698.18
12/14/2022,711.52
12/13/2022,724.15
12/12/2022,709.23
12/9/2022,706.95
12/8/2022,703.44
12/7/2022,709.16
12/6/2022,710.29
12/5/2022,712.76
12/2/2022,712.98
12/1/2022,722.18
11/30/2022,716
11/29/2022,714
11/28/2022,721.17
11/25/2022,737.78
11/23/2022,736.32
11/22/2022,733.45
11/21/2022,723.7
11/18/2022,720.61
11/17/2022,721.31
11/16/2022,727.03
11/15/2022,740.31
11/14/2022,741.15
11/11/2022,774.75
11/10/2022,759.81
11/9/2022,669.62
11/8/2022,686.33
11/7/2022,676.3
11/4/2022,656.15
11/3/2022,633.81
11/2/2022,638.81
11/1/2022,652
10/31/2022,645.91
10/28/2022,663.75
10/27/2022,648.98
10/26/2022,637.8
10/25/2022,635.94
10/24/2022,611.44
10/21/2022,597.26
10/20/2022,572.36
10/19/2022,577.9
10/18/2022,581.06
10/17/2022,569.25
10/14/2022,550.95
10/13/2022,566.03
10/12/2022,531.1
10/11/2022,531.14
10/10/2022,545.54
10/7/2022,550.4
10/6/2022,571.61
10/5/2022,583.15
10/4/2022,591.3
10/3/2022,572.72
9/30/2022,550.28
9/29/2022,563.92
9/28/2022,585.43
9/27/2022,578.6
9/26/2022,584.65
9/23/2022,591.39
9/22/2022,600.5
9/21/2022,608.09
9/20/2022,622.31
9/19/2022,634.73
9/16/2022,626.74
9/15/2022,632.34
9/14/2022,643.58
9/13/2022,644.91
9/12/2022,696.81
9/9/2022,695.46
9/8/2022,691.92
9/7/2022,674.22
9/6/2022,661.63
9/2/2022,658.06
9/1/2022,664.85
8/31/2022,666.39
8/30/2022,672.72
8/29/2022,675.89
8/26/2022,676.44
8/25/2022,710.6
8/24/2022,700.42
8/23/2022,696.97
8/22/2022,695.05
8/19/2022,713.85
8/18/2022,745.22
8/17/2022,743.22
8/16/2022,757.07
8/15/2022,755.82
8/12/2022,751.83
8/11/2022,728.65
8/10/2022,725.21
8/9/2022,696.51
8/8/2022,696.27
8/5/2022,695.93
8/4/2022,696.01
8/3/2022,690.54
8/2/2022,666.16
8/1/2022,671.39
7/29/2022,669.18
7/28/2022,659.98
7/27/2022,643.32
7/26/2022,622.94
7/25/2022,636.15
7/22/2022,633.64
7/21/2022,639.31
7/20/2022,634.73
7/19/2022,628.34
7/18/2022,597.53
7/15/2022,600.37
7/14/2022,588.63
7/13/2022,596.38
7/12/2022,603.29
7/11/2022,605
7/8/2022,619.56
7/7/2022,623.7
7/6/2022,614.74
7/5/2022,620.72
7/1/2022,616.7
6/30/2022,609.04
6/29/2022,617.96
6/28/2022,629.12
6/27/2022,636.92
6/24/2022,647.78
6/23/2022,624.71
6/22/2022,609.28
6/21/2022,614.54
6/17/2022,582.26
6/16/2022,585.77
6/15/2022,599.9
6/14/2022,591.23
6/13/2022,598.72
6/10/2022,617.67
6/9/2022,659.85
6/8/2022,662.41
6/7/2022,679.61
6/6/2022,675.34
6/3/2022,671.74
6/2/2022,686.49
6/1/2022,660.51
5/31/2022,669.08
5/27/2022,666.53
5/26/2022,652.44
5/25/2022,626.6
5/24/2022,618.35
5/23/2022,611.51
5/20/2022,600.44
5/19/2022,593.08
5/18/2022,591.86
5/17/2022,611.72
5/16/2022,598.6
5/13/2022,615.33
5/12/2022,600.4
5/11/2022,600.35
5/10/2022,610.23
5/9/2022,605.56
5/6/2022,628.62
5/5/2022,633.81
5/4/2022,665.23
5/3/2022,631.06
5/2/2022,624.8
4/29/2022,624.68
4/28/2022,650.97
4/27/2022,643.02
4/26/2022,647.05
4/25/2022,668.28
4/22/2022,662.94
4/21/2022,681.46
4/20/2022,699
4/19/2022,701.57
4/18/2022,680
4/14/2022,688.17
4/13/2022,715.74
4/12/2022,716.83
4/11/2022,728.38
4/8/2022,736.1
4/7/2022,748.89
4/6/2022,745.23
4/5/2022,764.43
4/4/2022,782.23
4/1/2022,769.76
3/31/2022,764.17
3/30/2022,777.36
3/29/2022,773.24
3/28/2022,749.88
3/25/2022,741.04
3/24/2022,738.28
3/23/2022,736.46
3/22/2022,746.87
3/21/2022,733.83
3/18/2022,738.59
3/17/2022,740.93
3/16/2022,731.11
3/15/2022,707.67
3/14/2022,697.53
3/11/2022,687.04
3/10/2022,697.2
3/9/2022,693.25
3/8/2022,662.87
3/7/2022,677.07
3/4/2022,696.59
3/3/2022,737.71
3/2/2022,738.04
3/1/2022,714.81
2/28/2022,743.89
2/25/2022,750.87
2/24/2022,731.79
2/23/2022,732.49
2/22/2022,745.48
2/18/2022,756.02
2/17/2022,762.5
2/16/2022,783.42
2/15/2022,781.19
2/14/2022,760.31
2/11/2022,772.49
2/10/2022,778.19
2/9/2022,813
2/8/2022,807.39
2/7/2022,816.92
2/4/2022,809.82
2/3/2022,805.77
2/2/2022,822.51
2/1/2022,825.95
1/31/2022,822.94
1/28/2022,808.14
1/27/2022,787.96
1/26/2022,795.47
1/25/2022,798.55
1/24/2022,786.82
1/21/2022,800.92
1/20/2022,826.55
1/19/2022,825.5
1/18/2022,832
1/14/2022,848.6
1/13/2022,867.58
1/12/2022,885.11
1/11/2022,888.19
1/10/2022,873.34
1/7/2022,892.27
1/6/2022,895.49
1/5/2022,891.77
1/4/2022,917.22
1/3/2022,911.73
12/31/2021,915.56
12/30/2021,913.76
12/29/2021,909.72
12/28/2021,921.82
12/27/2021,922.57
12/23/2021,913.92
12/22/2021,911.54
12/21/2021,910.87
12/20/2021,897.29
12/17/2021,913.57
12/16/2021,921.55
12/15/2021,914.91
12/14/2021,902.38
12/13/2021,917.66
12/10/2021,925.16
12/9/2021,919.08
12/8/2021,923.86
12/7/2021,920.92
12/6/2021,896.7
12/3/2021,899.57
12/2/2021,918.85
12/1/2021,900.33
11/30/2021,904.61
11/29/2021,928
11/26/2021,901.64
11/24/2021,930.72
11/23/2021,935.43
11/22/2021,919.33
11/19/2021,914.95
11/18/2021,922.77
11/17/2021,931.54
11/16/2021,948.95
11/15/2021,953.24
11/12/2021,971.49
11/11/2021,965.6
11/10/2021,959.21
11/9/2021,966.75
11/8/2021,965.87
11/5/2021,955.11
11/4/2021,954.04
11/3/2021,951.7
11/2/2021,947.85
11/1/2021,936.23
10/29/2021,943.46
10/28/2021,935.48
10/27/2021,917.27
10/26/2021,931.58
10/25/2021,924.74
10/22/2021,914.97
10/21/2021,903.72
10/20/2021,902.93
10/19/2021,901.65
10/18/2021,896.31
10/15/2021,907.26
10/14/2021,892.51
10/13/2021,867.81
10/12/2021,836.19
10/11/2021,839.73
10/8/2021,844.4
10/7/2021,842.35
10/6/2021,837.55
10/5/2021,838.78
10/4/2021,825.56
10/1/2021,841.89
9/30/2021,838.66
9/29/2021,856.57
9/28/2021,860.57
9/27/2021,875.47
9/24/2021,874.62
9/23/2021,876.17
9/22/2021,851.05
9/21/2021,845.24
9/20/2021,857.27
9/17/2021,876.63
9/16/2021,890.44
9/15/2021,909.65
9/14/2021,901.95
9/13/2021,916.26
9/10/2021,916.62
9/9/2021,922.14
9/8/2021,924.34
9/7/2021,924.83
9/3/2021,937.28
9/2/2021,950.67
9/1/2021,943.82
8/31/2021,943.29
8/30/2021,948.08
8/27/2021,954.94
8/26/2021,935.88
8/25/2021,939.52
8/24/2021,929.19
8/23/2021,927.86
8/20/2021,917.17
8/19/2021,903.78
8/18/2021,901.91
8/17/2021,909.62
8/16/2021,924.89
8/13/2021,916.86
8/12/2021,918.54
8/11/2021,917.09
8/10/2021,912.56
8/9/2021,901.97
8/6/2021,896.09
8/5/2021,889.28
8/4/2021,882.01
8/3/2021,880.21
8/2/2021,873.26
7/30/2021,867.17
7/29/2021,869.39
7/28/2021,860.71
7/27/2021,861.88
7/26/2021,871.49
7/23/2021,868.95
7/22/2021,866.86
7/21/2021,882.68
7/20/2021,878.84
7/19/2021,845.16
7/16/2021,875.02
7/15/2021,880
7/14/2021,880.32
7/13/2021,908.07
7/12/2021,915.92
7/9/2021,901.31
7/8/2021,876.5
7/7/2021,900.94
7/6/2021,892.68
7/2/2021,893.63
7/1/2021,879.23
6/30/2021,874.97
6/29/2021,873.53
6/28/2021,878.74
6/25/2021,874.03
6/24/2021,867.34
6/23/2021,865.42
6/22/2021,864.76
6/21/2021,861.26
6/18/2021,840.78
6/17/2021,868.82
6/16/2021,869.35
6/15/2021,881.01
6/14/2021,876.78
6/11/2021,880.66
6/10/2021,867.44
6/9/2021,870.94
6/8/2021,884.52
6/7/2021,884.96
6/4/2021,886.85
6/3/2021,881.01
6/2/2021,887.42
6/1/2021,876.91
5/28/2021,877.04
5/27/2021,876.43
5/26/2021,876.73
5/25/2021,874.27
5/24/2021,872.36
5/21/2021,860.77
5/20/2021,844.88
5/19/2021,838.52
5/18/2021,840.14
5/17/2021,849.46
5/14/2021,856.87
5/13/2021,838.99
5/12/2021,823.5
5/11/2021,844.1
5/10/2021,857.45
5/7/2021,873.83
5/6/2021,867.1
5/5/2021,851.01
5/4/2021,836.43
5/3/2021,825.62
4/30/2021,819.3
4/29/2021,827.32
4/28/2021,816.28
4/27/2021,820.51
4/26/2021,818.32
4/23/2021,813.17
4/22/2021,795.32
4/21/2021,811.53
4/20/2021,804.96
4/19/2021,811.09
4/16/2021,811.45
4/15/2021,817.84
4/14/2021,801.07
4/13/2021,802.49
4/12/2021,807.98
4/9/2021,808.35
4/8/2021,800.6
4/7/2021,788
4/6/2021,781.71
4/5/2021,784.02
4/1/2021,766.83
3/31/2021,753.96
3/30/2021,749.26
3/29/2021,757.86
3/26/2021,756.9
3/25/2021,727.5
3/24/2021,722.75
3/23/2021,716.57
3/22/2021,730.92
3/19/2021,729.64
3/18/2021,723.73
3/17/2021,728.22
3/16/2021,723.07
3/15/2021,719.01
3/12/2021,716.19
3/11/2021,722.12
3/10/2021,728.5
3/9/2021,722
3/8/2021,698.96
3/5/2021,702.28
3/4/2021,683.21
3/3/2021,701.49
3/2/2021,716.31
3/1/2021,719.2
2/26/2021,694.5
2/25/2021,694.79
2/24/2021,712.1
2/23/2021,703.16
2/22/2021,703.14
2/19/2021,710.11
2/18/2021,703.53
2/17/2021,721.39
2/16/2021,730.31
2/12/2021,722.98
2/11/2021,721.43
2/10/2021,723.17
2/9/2021,728.8
2/8/2021,726.45
2/5/2021,726.33
2/4/2021,732.45
2/3/2021,724.08
2/2/2021,729.5
2/1/2021,713.17
1/29/2021,701.26
1/28/2021,719.91
1/27/2021,697.79
1/26/2021,721.85
1/25/2021,722.98
1/22/2021,735.05
1/21/2021,742.2
1/20/2021,741.54
1/19/2021,733.65
1/15/2021,727.76
1/14/2021,743.5
1/13/2021,779.75
1/12/2021,777.74
1/11/2021,766.68
1/8/2021,756.45
1/7/2021,750.42
1/6/2021,734.96
1/5/2021,714.58
1/4/2021,710.82
12/31/2020,721.54
12/30/2020,708.94
12/29/2020,706.28
12/28/2020,710.18
12/24/2020,707.18
12/23/2020,703.64
12/22/2020,693.52
12/21/2020,698.83
12/18/2020,698.8
12/17/2020,706.01
12/16/2020,698.37
12/15/2020,698.18
12/14/2020,683.92
12/11/2020,695.2
12/10/2020,698.41
12/9/2020,701.68
12/8/2020,713.92
12/7/2020,709.49
12/4/2020,703.47
12/3/2020,715.42
12/2/2020,718.36
12/1/2020,715.23
11/30/2020,698.35
11/27/2020,715.11
11/25/2020,703.61
11/24/2020,699.3
11/23/2020,682.87
11/20/2020,672.71
11/19/2020,673.48
11/18/2020,669.89
11/17/2020,667.49
11/16/2020,676.43
11/13/2020,669.77
11/12/2020,659.79
11/11/2020,670.62
11/10/2020,660.6
11/9/2020,666.02
11/6/2020,654.9
11/5/2020,668.19
11/4/2020,651.6
11/3/2020,629.26
11/2/2020,614.87
10/30/2020,599.21
10/29/2020,602.33
10/28/2020,600.71
10/27/2020,614.53
10/26/2020,622.19
10/23/2020,637.31
10/22/2020,635.18
10/21/2020,634.99
10/20/2020,645.07
10/19/2020,634.89
10/16/2020,657.38
10/15/2020,646.24
10/14/2020,639.85
10/13/2020,638.96
10/12/2020,614.89
10/9/2020,611.57
10/8/2020,604.44
10/7/2020,592.05
10/6/2020,580.23
10/5/2020,580.98
10/2/2020,570.12
10/1/2020,567.91
9/30/2020,563.55
9/29/2020,554.8
9/28/2020,558.65
9/25/2020,547.81
9/24/2020,535.05
9/23/2020,538.54
9/22/2020,550.8
9/21/2020,552.59
9/18/2020,556.92
9/17/2020,548.41
9/16/2020,561.73
9/15/2020,548.16
9/14/2020,547.38
9/11/2020,541.2
9/10/2020,543.31
9/9/2020,560.18
9/8/2020,552.54
9/4/2020,564.63
9/3/2020,579.12
9/2/2020,608
9/1/2020,596.24
8/31/2020,594.19
8/28/2020,601.06
8/27/2020,594.98
8/26/2020,592.1
8/25/2020,591.15
8/24/2020,591.45
8/21/2020,584.04
8/20/2020,583.36
8/19/2020,589.75
8/18/2020,589.21
8/17/2020,592.03
8/14/2020,588.46
8/13/2020,589.56
8/12/2020,590.24
8/11/2020,586.64
8/10/2020,580.2
8/7/2020,588.19
8/6/2020,582.23
8/5/2020,582.15
8/4/2020,571.04
8/3/2020,579.95
7/31/2020,575.01
7/30/2020,573.09
7/29/2020,577.6
7/28/2020,570.7
7/27/2020,575.33
7/24/2020,570.62
7/23/2020,578.15
7/22/2020,582.54
7/21/2020,580
7/20/2020,579.6
7/17/2020,587.72
7/16/2020,566.96
7/15/2020,568.59
7/14/2020,561.33
7/13/2020,552.56
7/10/2020,554.08
7/9/2020,549.44
7/8/2020,557.61
7/7/2020,549.23
7/6/2020,557.55
7/2/2020,551.77
7/1/2020,544.32
6/30/2020,544.09
6/29/2020,532.87
6/26/2020,534.85
6/25/2020,546.97
6/24/2020,538.57
6/23/2020,554.65
6/22/2020,553.21
6/19/2020,555.37
6/18/2020,556.77
6/17/2020,555.23
6/16/2020,550.4
6/15/2020,543.03
6/12/2020,527.04
6/11/2020,525.21
6/10/2020,558.06
6/9/2020,558.06
6/8/2020,557.33
6/5/2020,556.53
6/4/2020,546.19
6/3/2020,547.71
6/2/2020,541.34
6/1/2020,538.23
5/29/2020,528.64
5/28/2020,536.84
5/27/2020,536.4
5/26/2020,523.63
5/22/2020,513.3
5/21/2020,508.51
5/20/2020,508.74
5/19/2020,501.2
5/18/2020,516.43
5/15/2020,513.73
5/14/2020,498.2
5/13/2020,485.8
5/12/2020,454.44
5/11/2020,493.11
5/8/2020,498.78
5/7/2020,497.39
5/6/2020,483.4
5/5/2020,485.49
5/4/2020,481.51
5/1/2020,484.16
4/30/2020,502.04
4/29/2020,511.39
